time, normalized_head, current, 
1782, 0, -1.333, 
1801, 0, -1.333, 
1819, 0, -1.333, 
1838, 0, -1.333, 
1857, 0, -1.333, 
1875, 0, -1.333, 
1895, 0, -1.333, 
1913, 0, -1.333, 
1932, 0, -1.333, 
1950, 0, -1.333, 
1969, 0, -1.333, 
1988, 0, -1.333, 
2007, 0, -1.333, 
2025, 0, -1.333, 
2044, 0, -1.333, 
2063, 0, -1.333, 
2082, 0, -1.333, 
2100, 0, -1.333, 
2119, 0, -1.333, 
2138, 0, -1.333, 
2157, 0, -1.333, 
2175, 0, -1.333, 
2195, 0, -1.333, 
2213, 0, -1.333, 
2232, 0, -1.333, 
2250, 0, -1.333, 
2269, 0, -1.333, 
2288, 0, -1.333, 
2307, 0, -1.333, 
2325, 0, -1.333, 
2344, 0, -1.333, 
2363, 0, -1.333, 
2382, 0, -1.333, 
2400, 0, -1.333, 
2419, 0, -1.333, 
2438, 0, -1.333, 
2457, 0, -1.333, 
2480, 0, -1.333, 
2494, 0, -1.333, 
2513, 0, -1.333, 
2532, 0, -1.333, 
2551, 0, -1.333, 
2569, 0, -1.333, 
2588, 0, -1.333, 
2607, 0, -1.333, 
2625, 0, -1.333, 
2644, 0, -1.333, 
2663, 0, -1.333, 
2682, 0, -1.333, 
2700, 0, -1.333, 
2719, 0, -1.333, 
2738, 0, -1.333, 
2757, 0, -1.333, 
2775, 0, -1.333, 
2794, 0, -1.333, 
2813, 0, -1.333, 
2832, 0, -1.333, 
2850, 0, -1.333, 
2869, 0, -1.333, 
2888, 0, -1.333, 
2907, 0, -1.333, 
2925, 0, -1.333, 
2944, 0, -1.333, 
2963, 0, -1.333, 
2982, 0, -1.333, 
3000, 0, -1.333, 
3019, 0, -1.333, 
3038, 0, -1.333, 
3057, 0, -1.333, 
3075, 0, -1.333, 
3094, 0, -1.333, 
3113, 0, -1.333, 
3132, 0, -1.333, 
3150, 0, -1.333, 
3170, 0, -1.333, 
3188, 0, -1.333, 
3207, 0, -1.333, 
3226, 0, -1.333, 
3244, 0, -1.333, 
3263, 0, -1.333, 
3282, 0, -1.333, 
3301, 0, -1.333, 
3319, 0, -1.333, 
3338, 0, -1.333, 
3357, 0, -1.333, 
3375, 0, -1.333, 
3394, 0, -1.333, 
3413, 0, -1.333, 
3432, 0, -1.333, 
3450, 0, -1.333, 
3469, 0, -1.333, 
3488, 0, -1.333, 
3507, 0, -1.333, 
3526, 0, -1.333, 
3545, 0, -1.333, 
3563, 0, -1.333, 
3582, 0, -1.333, 
3600, 0, -1.333, 
3619, 0, -1.333, 
3638, 0, -1.333, 
3657, 0, -1.333, 
3676, 0, -1.333, 
3695, 0, -1.333, 
3713, 0, -1.333, 
3733, 0, -1.333, 
3750, 0, -1.333, 
3769, 0, -1.333, 
3788, 0, -1.333, 
3807, 0, -1.333, 
3825, 0, -1.333, 
3845, 0, -1.333, 
3863, 0, -1.333, 
3882, 0, -1.333, 
3901, 0, -1.333, 
3919, 0, -1.333, 
3938, 0, -1.333, 
3957, 0, -1.333, 
3975, 0, -1.333, 
3994, 0, -1.333, 
4013, 0, -1.333, 
4032, 0, -1.333, 
4050, 0, -1.333, 
4069, 0, -1.333, 
4093, 0, -1.333, 
4113, 0, -1.333, 
4132, 0, -1.333, 
4149, 0, -1.333, 
4195, 0, -1.333, 
4211, 0, -1.333, 
4227, 0, -1.333, 
4247, 0, -1.333, 
4267, 0, -1.333, 
4280, 0, -1.333, 
4296, 0, -1.333, 
4311, 0, -1.333, 
4334, 0, -1.333, 
4358, 0, -1.333, 
4370, 0, -1.333, 
4386, 0, -1.333, 
4400, 0, -1.333, 
4414, 0, -1.333, 
4428, 0, -1.333, 
4444, 0, -1.333, 
4463, 0, -1.333, 
4482, 0, -1.333, 
4500, 0, -1.333, 
4519, 0, -1.333, 
4538, 0, -1.333, 
4557, 0, -1.333, 
4576, 0, -1.333, 
4595, 0, -1.333, 
4613, 0, -1.333, 
4632, 0, -1.333, 
4650, 0, -1.333, 
4669, 0, -1.333, 
4688, 0, -1.333, 
4707, 0, -1.333, 
4726, 0, -1.333, 
4744, 0, -1.333, 
4763, 0, -1.333, 
4782, 0, -1.333, 
4800, 0, -1.333, 
4819, 0, -1.333, 
4838, 0, -1.333, 
4857, 0, -1.333, 
4875, 0, -1.333, 
4895, 0, -1.333, 
4913, 0, -1.333, 
4932, 0, -1.333, 
4950, 0, -1.333, 
4969, 0, -1.333, 
4988, 0, -1.333, 
5007, 0, -1.333, 
5026, 0, -1.333, 
5044, 0, -1.333, 
5063, 0, -1.333, 
5082, 0, -1.333, 
5100, 0, -1.333, 
5119, 0, -1.333, 
5138, 0, -1.333, 
5157, 0, -1.333, 
5176, 0, -1.333, 
5194, 0, -1.333, 
5213, 0, -1.333, 
5232, 0, -1.333, 
5251, 0, -1.333, 
5269, 0, -1.333, 
5288, 0, -1.333, 
5307, 0, -1.333, 
5325, 0, -1.333, 
5345, 0, -1.333, 
5364, 0, -1.333, 
5382, 0, -1.333, 
5400, 0, -1.333, 
5420, 0, -1.333, 
5438, 0, -1.333, 
5457, 0, -1.333, 
5476, 0, -1.333, 
5494, 0, -1.333, 
5513, 0, -1.333, 
5532, 0, -1.333, 
5550, 0, -1.333, 
5569, 0, -1.333, 
5588, 0, -1.333, 
5607, 0, -1.333, 
5625, 0, -1.333, 
5644, 0, -1.333, 
5663, 0, -1.333, 
5682, 0, -1.333, 
5700, 0, -1.333, 
5719, 0, -1.333, 
5738, 0, -1.333, 
5757, 0, -1.333, 
5776, 0, -1.333, 
5795, 0, -1.333, 
5813, 0, -1.333, 
5832, 0, -1.333, 
5850, 0, -1.333, 
5869, 0, -1.333, 
5888, 0, -1.333, 
5907, 0, -1.333, 
5926, 0, -1.333, 
5944, 0, -1.333, 
5963, 0, -1.333, 
5982, 0, -1.333, 
6000, 0, -1.333, 
6019, 0, -1.333, 
6038, 0, -1.333, 
6057, 0, -1.333, 
6075, 0, -1.333, 
6095, 0, -1.333, 
6113, 0, -1.333, 
6132, 0, -1.333, 
6150, 0, -1.333, 
6169, 0, -1.333, 
6188, 0, -1.333, 
6208, 0, -1.333, 
6226, 0, -1.333, 
6245, 0, -1.333, 
6263, 0, -1.333, 
6282, 0, -1.333, 
6300, 0, -1.333, 
6319, 0, -1.333, 
6338, 0, -1.333, 
6357, 0, -1.333, 
6375, 0, -1.333, 
6396, 0, -1.333, 
6413, 0, -1.333, 
6432, 0, -1.333, 
6451, 0, -1.333, 
6469, 0, -1.333, 
6488, 0, -1.333, 
6507, 0, -1.333, 
6526, 0, -1.333, 
6544, 0, -1.333, 
6563, 0, -1.333, 
6582, 0, -1.333, 
6600, 0, -1.333, 
6619, 0, -1.333, 
6638, 0, -1.333, 
6657, 0, -1.333, 
6675, 0, -1.333, 
6694, 0, -1.333, 
6713, 0, -1.333, 
6732, 0, -1.333, 
6751, 0, -1.333, 
6769, 0, -1.333, 
6788, 0, -1.333, 
6807, 0, -1.333, 
6826, 0, -1.333, 
6845, 0, -1.333, 
6864, 0, -1.333, 
6882, 0, -1.333, 
6901, 0, -1.333, 
6919, 0, -1.333, 
6938, 0, -1.333, 
6957, 0, -1.333, 
6976, 0, -1.333, 
6995, 0, -1.333, 
7013, 0, -1.333, 
7032, 0, -1.333, 
7051, 0, -1.333, 
7069, 0, -1.333, 
7088, 0, -1.333, 
7107, 0, -1.333, 
7126, 0, -1.333, 
7146, 0, -1.333, 
7164, 0, -1.333, 
7182, 0, -1.333, 
7200, 0, -1.333, 
7220, 0, -1.333, 
time, normalized_head, current, 
0, 0, -0.666, 
18, 0, -0.666, 
37, 0, -0.666, 
56, 0, -0.666, 
75, 0, -0.666, 
93, 0, -0.666, 
112, 0, -0.666, 
131, 0, -0.666, 
150, 0, -0.666, 
168, 0, -0.666, 
187, 0, -0.666, 
206, 0, -0.666, 
225, 0, -0.666, 
244, 0, -0.666, 
262, 0, -0.666, 
281, 0, -0.666, 
300, 0, -0.666, 
319, 0, -0.666, 
337, 0, -0.666, 
356, 0, -0.666, 
375, 0, -0.666, 
393, 0, -0.666, 
412, 0, -0.666, 
431, 0, -0.666, 
450, 0, -0.666, 
468, 0, -0.666, 
487, 0, -0.666, 
506, 0, -0.666, 
525, 0, -0.666, 
543, 0, -0.666, 
562, 0, -0.666, 
581, 0, -0.666, 
600, 0, -0.666, 
618, 0, -0.666, 
637, 0, -0.666, 
656, 0, -0.666, 
675, 0, -0.666, 
694, 0, -0.666, 
712, 0, -0.666, 
731, 0, -0.666, 
750, 0, -0.666, 
768, 0, -0.666, 
787, 0, -0.666, 
806, 0, -0.666, 
825, 0, -0.666, 
843, 0, -0.666, 
862, 0, -0.666, 
881, 0, -0.666, 
900, 0, -0.666, 
918, 0, -0.666, 
937, 0, -0.666, 
956, 0, -0.666, 
975, 0, -0.666, 
993, 0, -0.666, 
1012, 0, -0.666, 
1031, 0, -0.666, 
1050, 0, -0.666, 
1068, 0, -0.666, 
1087, 0, -0.666, 
1106, 0, -0.666, 
1125, 0, -0.666, 
1143, 0, -0.666, 
1162, 0, -0.666, 
1181, 0, -0.666, 
1200, 0, -0.666, 
1218, 0, -0.666, 
1237, 0, -0.666, 
1256, 0, -0.666, 
1275, 0, -0.666, 
1293, 0, -1.333, 
1312, 0, -1.333, 
1331, 0, -1.333, 
1352, 0, -1.333, 
1370, 0, -1.333, 
1388, 0, -1.333, 
1413, 0, -1.333, 
1430, 0, -1.333, 
1452, 0, -1.333, 
1475, 0, -1.333, 
1489, 0, -1.333, 
1515, 0, -1.333, 
1537, 0, -1.333, 
1554, 0, -1.333, 
1566, 0, -1.333, 
1581, 0, -1.333, 
1594, 0, -1.333, 
1612, 0, -1.333, 
1631, 0, -1.333, 
1650, 0, -1.333, 
1669, 0, -1.333, 
1687, 0, -1.333, 
1706, 0, -1.333, 
1725, 0, -1.333, 
1744, 0, -1.333, 
1762, 0, -1.333, 
1781, 0, -1.333, 
1800, 0, -1.333, 
1818, 0, -1.333, 
1837, 0, -1.333, 
1856, 0, -1.333, 
1875, 0, -1.333, 
1894, 0, -1.333, 
1912, 0, -1.333, 
1931, 0, -1.333, 
1950, 0, -1.333, 
1968, 0, -1.333, 
1987, 0, -1.333, 
2006, 0, -1.333, 
2025, 0, -1.333, 
2043, 0, -1.333, 
2062, 0, -1.333, 
2081, 0, -1.333, 
2100, 0, -1.333, 
2118, 0, -1.333, 
2137, 0, -1.333, 
2156, 0, -1.333, 
2175, 0, -1.333, 
2194, 0, -1.333, 
2212, 0, -1.333, 
2231, 0, -1.333, 
2250, 0, -1.333, 
2268, 0, -1.333, 
2287, 0, -1.333, 
2306, 0, -1.333, 
2325, 0, -1.333, 
2343, 0, -1.333, 
2362, 0, -1.333, 
2381, 0, -1.333, 
2400, 0, -1.333, 
2418, 0, -1.333, 
2437, 0, -1.333, 
2456, 0, -2, 
2475, 0, -2, 
2493, 0, -2, 
2512, 0, -2, 
2531, 0, -2, 
2550, 0, -2, 
2568, 0, -2, 
2587, 0, -2, 
2606, 0, -2, 
2625, 0, -2, 
2644, 0, -2, 
2662, 0, -2, 
2681, 0, -2, 
2700, 0, -2, 
2718, 0, -2, 
2737, 0, -2, 
2756, 0, -2, 
2775, 0, -2, 
2793, 0, -2, 
2812, 0, -2, 
2831, 0, -2, 
2850, 0, -2, 
2868, 0, -2, 
2887, 0, -2, 
2906, 0, -2, 
2925, 0, -2, 
2943, 0, -2, 
2962, 0, -2, 
2981, 0, -2, 
3000, 0, -2, 
3019, 0, -2, 
3037, 0, -2, 
3056, 0, -2, 
3075, 0, -2, 
3095, 0, -2, 
3113, 0, -2, 
3131, 0, -2, 
3150, 0, -2, 
3169, 0, -2, 
3187, 0, -2, 
3206, 0, -2, 
3225, 0, -2, 
3243, 0, -2, 
3262, 0, -2, 
3281, 0, -2, 
3300, 0, -2, 
3319, 0, -2, 
3337, 0, -2, 
3356, 0, -2, 
3375, 0, -2, 
3393, 0, -2, 
3412, 0, -2, 
3431, 0, -2, 
3450, 0, -2, 
3469, 0, -2, 
3487, 0, -2, 
3506, 0, -2, 
3525, 0, -2, 
3543, 0, -2, 
3562, 0, -2, 
3581, 0, -2, 
3600, 0, -2, 
3618, 0, -2, 
3637, 0, -2, 
3656, 0, -2, 
3675, 0, -2, 
3694, 0, -2, 
3712, 0, -2, 
3731, 0, -2, 
3750, 0, -2, 
3768, 0, -2, 
3787, 0, -2, 
3806, 0, -2, 
3825, 0, -2, 
3843, 0, -2, 
3862, 0, -2, 
3881, 0, -2, 
3900, 0, -2, 
3918, 0, -2, 
3937, 0, -2, 
3956, 0, -2, 
3975, 0, -2, 
3993, 0, -2, 
4013, 0, -2, 
4031, 0, -2, 
4050, 0, -2, 
4069, 0, -2, 
4087, 0, -2, 
4106, 0, -2, 
4125, 0, -2, 
4143, 0, -2, 
4162, 0, -2, 
4181, 0, -2, 
4200, 0, -2, 
4218, 0, -2, 
4237, 0, -2, 
4256, 0, -2, 
4275, 0, -2, 
4293, 0, -2, 
4312, 0, -2, 
4331, 0, -2, 
4350, 0, -2, 
4368, 0, -2, 
4387, 0, -2, 
4406, 0, -2, 
4425, 0, -2, 
4443, 0, -2, 
4462, 0, -2, 
4481, 0, -2, 
4500, 0, -2, 
4518, 0, -2, 
4537, 0, -2, 
4557, 0, -2, 
4575, 0, -2, 
4593, 0, -2, 
4612, 0, -2, 
4631, 0, -2, 
4650, 0, -2, 
4668, 0, -2, 
4687, 0, -2, 
4706, 0, -2, 
4725, 0, -2, 
4743, 0, -2, 
4762, 0, -2, 
4781, 0, -2, 
4800, 0, -2, 
4819, 0, -2, 
4837, 0, -2, 
4856, 0, -2, 
4875, 0, -2, 
4894, 0, -2, 
4912, 0, -2, 
4931, 0, -2, 
4950, 0, -2, 
4969, 0, -2, 
4987, 0, -2, 
5006, 0, -2, 
5025, 0, -2, 
5044, 0, -2, 
5062, 0, -2, 
5081, 0, -2, 
5100, 0, -2, 
5119, 0, -2, 
5137, 0, -2, 
5156, 0, -2, 
5175, 0, -2, 
5194, 0, -2, 
5212, 0, -2, 
5231, 0, -2, 
5250, 0, -2, 
5269, 0, -2, 
5287, 0, -2, 
5306, 0, -2, 
5325, 0, -2, 
5344, 0, -2, 
5362, 0, -2, 
5381, 0, -2, 
5400, 0, -2, 
5418, 0, -2, 
5437, 0, -2, 
5456, 0, -2, 
5475, 0, -2, 
5493, 0, -2, 
5512, 0, -2, 
5531, 0, -2, 
5550, 0, -2, 
5568, 0, -2, 
5588, 0, -2, 
5606, 0, -2, 
5625, 0, -2, 
5645, 0, -2, 
5662, 0, -2, 
5681, 0, -2, 
5700, 0, -2, 
5718, 0, -2, 
5737, 0, -2, 
5756, 0, -2, 
5775, 0, -2, 
5824, 0, -2, 
5857, 0, -2, 
5871, 0, -2, 
5883, 0, -2, 
5894, 0, -2, 
5906, 0, -2, 
5916, 0, -2, 
5928, 0, -2, 
5943, 0, -2, 
5962, 0, -2, 
5981, 0, -2, 
6000, 0, -2, 
6019, 0, -2, 
6038, 0, -2, 
6057, 0, -2, 
6075, 0, -2, 
6094, 0, -2, 
6113, 0, -2, 
6131, 0, -2, 
6150, 0, -2, 
6168, 0, -2, 
6187, 0, -2, 
6206, 0, -2, 
6225, 0, -2, 
6243, 0, -2, 
6262, 0, -2, 
6281, 0, -2, 
6300, 0, -2, 
6318, 0, -2, 
6337, 0, -2, 
6356, 0, -2, 
6375, 0, -2, 
6393, 0, -2, 
6412, 0, -2, 
6431, 0, -2, 
6450, 0, -2, 
6468, 0, -2, 
6487, 0, -2, 
6506, 0, -2, 
6525, 0, -2, 
6543, 0, -2, 
6562, 0, -2, 
6581, 0, -2, 
6600, 0, -2, 
6618, 0, -2, 
6637, 0, -2, 
6656, 0, -2, 
6675, 0, -2, 
6693, 0, -2, 
6712, 0, -2, 
6731, 0, -2, 
6750, 0, -2, 
6768, 0, -2, 
6788, 0, -2, 
6806, 0, -2, 
6825, 0, -2, 
6843, 0, -2, 
6862, 0, -2, 
6881, 0, -2, 
6900, 0, -2, 
6918, 0, -2, 
6937, 0, -2, 
6956, 0, -2, 
6975, 0, -2, 
6993, 0, -2, 
7013, 0, -2, 
7031, 0, -2, 
7050, 0, -2, 
7068, 0, -2, 
7087, 0, -2, 
7106, 0, -2, 
7125, 0, -2, 
7143, 0, -2, 
7162, 0, -2, 
7181, 0, -2, 
7200, 0, -2, 
7218, 0, -2, 
7237, 0, -2, 
7256, 0, -2, 
7275, 0, -2, 
7293, 0, -2, 
7312, 0, -2, 
7331, 0, -2, 
7350, 0, -2, 
7368, 0, -2, 
7387, 0, -2, 
7406, 0, -2, 
7425, 0, -2, 
7444, 0, -2, 
7462, 0, -2, 
7481, 0, -2, 
7500, 0, -2, 
7518, 0, -2, 
7537, 0, -2, 
7556, 0, -2, 
7575, 0, -2, 
7593, 0, -2, 
7612, 0, -2, 
7631, 0, -2, 
7650, 0, -2, 
7668, 0, -2, 
7687, 0, -2, 
7706, 0, -2, 
7725, 0, -2, 
7743, 0, -2, 
7762, 0, -2, 
7781, 0, -2, 
7800, 0, -2, 
7818, 0, -2, 
7837, 0, -2, 
7856, 0, -2, 
7875, 0, -2, 
7894, 0, -2, 
7912, 0, -2, 
7931, 0, -2, 
7950, 0, -2, 
7968, 0, -2, 
7987, 0, -2, 
8006, 0, -2, 
8025, 0, -2, 
8043, 0, -2, 
8062, 0, -2, 
8081, 0, -2, 
8100, 0, -2, 
8118, 0, -2, 
8138, 0, -2, 
8156, 0, -2, 
8175, 0, -2, 
8193, 0, -2, 
8212, 0, -2, 
8231, 0, -2, 
8250, 0, -2, 
8268, 0, -2, 
8287, 0, -2, 
8306, 0, -2, 
8325, 0, -2, 
8343, 0, -2, 
8362, 0, -2, 
8381, 0, -2, 
8400, 0, -2, 
8418, 0, -2, 
8437, 0, -2, 
8456, 0, -2, 
8475, 0, -2, 
8496, 0, -2, 
8512, 0, -2, 
8531, 0, -2, 
8550, 0, -2, 
8568, 0, -2, 
8587, 0, -2, 
8606, 0, -2, 
8625, 0, -2, 
8643, 0, -2, 
8662, 0, -2, 
8681, 0, -2, 
8700, 0, -2, 
8718, 0, -2, 
8737, 0, -2, 
8756, 0, -2, 
8775, 0, -2, 
8793, 0, -2, 
8812, 0, -2, 
8831, 0, -2, 
8850, 0, -2, 
8868, 0, -2, 
8887, 0, -2, 
8906, 0, -2, 
8925, 0, -2, 
8943, 0, -2, 
8962, 0, -2, 
8981, 0, -2, 
9000, 0, -2, 
9018, 0, -2, 
9037, 0, -2, 
9056, 0, -2, 
9075, 0, -2, 
9093, 0, -2, 
9112, 0, -2, 
9131, 0, -2, 
9150, 0, -2, 
9168, 0, -2, 
9187, 0, -2, 
9206, 0, -2, 
9225, 0, -2, 
9243, 0, -2, 
9262, 0, -2, 
9281, 0, -2, 
9300, 0, -2, 
9318, 0, -2, 
9337, 0, -2, 
9356, 0, -2, 
9375, 0, -2, 
9393, 0, -2, 
9412, 0, -2, 
9431, 0, -2, 
9450, 0, -2, 
9468, 0, -2, 
9487, 0, -2, 
9506, 0, -2, 
9525, 0, -2, 
9544, 0, -2, 
9563, 0, -2, 
9582, 0, -2, 
9600, 0, -2, 
9618, 0, -2, 
9637, 0, -2, 
9656, 0, -2, 
9675, 0, -2, 
9694, 0, -2, 
9712, 0, -2, 
9731, 0, -2, 
9750, 0, -2, 
9768, 0, -2, 
9787, 0, -2, 
9806, 0, -2, 
9825, 0, -2, 
9843, 0, -2, 
9862, 0, -2, 
9881, 0, -2, 
9900, 0, -2, 
9918, 0, -2, 
9937, 0, -2, 
9956, 0, -2, 
9975, 0, -2, 
9993, 0, -2, 
10012, 0, -2, 
10031, 0, -2, 
10050, 0, -2, 
10068, 0, -2, 
10088, 0, -2, 
10106, 0, -2, 
10125, 0, -2, 
10144, 0, -2, 
10162, 0, -2, 
10181, 0, -2, 
10200, 0, -2, 
10218, 0, -2, 
10237, 0, -2, 
10256, 0, -2, 
10275, 0, -2, 
10294, 0, -2, 
10312, 0, -2, 
10331, 0, -2, 
10350, 0, -2, 
10368, 0, -2, 
10387, 0, -2, 
10406, 0, -2, 
10425, 0, -2, 
10443, 0, -2, 
10462, 0, -2, 
10481, 0, -2, 
10500, 0, -2, 
10518, 0, -2, 
10537, 0, -2, 
10556, 0, -2, 
10575, 0, -2, 
10593, 0, -2, 
10612, 0, -2, 
10631, 0, -2, 
10650, 0, -2, 
10668, 0, -2, 
10687, 0, -2, 
10706, 0, -2, 
10725, 0, -2, 
10743, 0, -2, 
10762, 0, -2, 
10781, 0, -2, 
10800, 0, -2, 
10819, 0, -2, 
10837, 0, -2, 
10856, 0, -2, 
10875, 0, -2, 
10893, 0, -2, 
10912, 0, -2, 
10931, 0, -2, 
10950, 0, -2, 
10968, 0, -2, 
10987, 0, -2, 
11006, 0, -2, 
11025, 0, -2, 
11044, 0, -2, 
11062, 0, -2, 
11081, 0, -2, 
11100, 0, -2, 
11118, 0, -2, 
11137, 0, -2, 
11157, 0, -2, 
11175, 0, -2, 
11193, 0, -2, 
11212, 0, -2, 
11231, 0, -2, 
11250, 0, -2, 
11268, 0, -2, 
11287, 0, -2, 
11308, 0, -2, 
11325, 0, -2, 
11343, 0, -2, 
11374, 0, -2, 
11388, 0, -2, 
11401, 0, -2, 
11418, 0, -2, 
11437, 0, -2, 
11456, 0, -2, 
11476, 0, -2, 
11494, 0, -2, 
11512, 0, -2, 
11531, 0, -2, 
11550, 0, -2, 
11568, 0, -2, 
11587, 0, -2, 
11606, 0, -2, 
11625, 0, -2, 
11643, 0, -2, 
11662, 0, -2, 
11681, 0, -2, 
11700, 0, -2, 
11718, 0, -2, 
11737, 0, -2, 
11756, 0, -2, 
11775, 0, -2, 
11793, 0, -2, 
11812, 0, -2, 
11831, 0, -2, 
11850, 0, -2, 
11868, 0, -2, 
11887, 0, -2, 
11906, 0, -2, 
11925, 0, -2, 
11943, 0, -2, 
11962, 0, -2, 
11981, 0, -2, 
12000, 0, -2, 
12018, 0, -2, 
12037, 0, -2, 
12056, 0, -2, 
12075, 0, -2, 
12093, 0, -2, 
12112, 0, -2, 
12131, 0, -2, 
12150, 0, -2, 
12168, 0, -2, 
12187, 0, -2, 
12206, 0, -2, 
12225, 0, -2, 
12243, 0, -2, 
12262, 0, -2, 
12281, 0, -2, 
12300, 0, -2, 
12318, 0, -2, 
12337, 0, -2, 
12356, 0, -2, 
12375, 0, -2, 
12393, 0, -2, 
12412, 0, -2, 
12431, 0, -2, 
12450, 0, -2, 
12468, 0, -2, 
12487, 0, -2, 
12506, 0, -2, 
12525, 0, -2, 
12543, 0, -2, 
12562, 0, -2, 
12581, 0, -2, 
12600, 0, -2, 
12618, 0, -2, 
12637, 0, -2, 
12656, 0, -2, 
12675, 0, -2, 
12693, 0, -2, 
12712, 0, -2, 
12731, 0, -2, 
12750, 0, -2, 
12768, 0, -2, 
12787, 0, -2, 
12806, 0, -2, 
12825, 0, -2, 
12843, 0, -2, 
12862, 0, -2, 
12881, 0, -2, 
12900, 0, -2, 
12918, 0, -2, 
12937, 0, -2, 
12956, 0, -2, 
12975, 0, -2, 
12993, 0, -2, 
13012, 0, -2, 
13031, 0, -2, 
13050, 0, -2, 
13068, 0, -2, 
13087, 0, -2, 
13106, 0, -2, 
13125, 0, -2, 
13143, 0, -2, 
13163, 0, -2, 
13181, 0, -2, 
13200, 0, -2, 
13218, 0, -2, 
13237, 0, -2, 
13256, 0, -2, 
13275, 0, -2, 
13294, 0, -2, 
13312, 0, -2, 
13331, 0, -2, 
13350, 0, -2, 
13368, 0, -2, 
13387, 0, -2, 
13406, 0, -2, 
13425, 0, -2, 
13443, 0, -2, 
13462, 0, -2, 
13481, 0, -2, 
13500, 0, -2, 
13518, 0, -2, 
13537, 0, -2, 
13556, 0, -2, 
13575, 0, -2, 
13593, 0, -2, 
13612, 0, -2, 
13632, 0, -2, 
13650, 0, -2, 
13669, 0, -2, 
13687, 0, -2, 
13706, 0, -2, 
13725, 0, -2, 
13743, 0, -2, 
13762, 0, -2, 
13781, 0, -2, 
13800, 0, -2, 
13818, 0, -2, 
13837, 0, -2, 
13856, 0, -2, 
13875, 0, -2, 
13893, 0, -2, 
13912, 0, -2, 
13931, 0, -2, 
13950, 0, -2, 
13968, 0, -2, 
13987, 0, -2, 
14006, 0, -2, 
14025, 0, -2, 
14043, 0, -2, 
14062, 0, -2, 
14081, 0, -2, 
14100, 0, -2, 
14118, 0, -2, 
14137, 0, -2, 
14156, 0, -2, 
14175, 0, -2, 
14193, 0, -2, 
14213, 0, -2, 
14231, 0, -2, 
14250, 0, -2, 
14268, 0, -2, 
14287, 0, -2, 
14306, 0, -2, 
14325, 0, -2, 
14343, 0, -2, 
14362, 0, -2, 
14381, 0, -2, 
14399, 0, -2, 
14418, 0, -2, 
14438, 0, -2, 
14456, 0, -2, 
14475, 0, -2, 
14493, 0, -2, 
14513, 0, -2, 
14531, 0, -2, 
14550, 0, -2, 
14568, 0, -2, 
14587, 0, -2, 
14606, 0, -2, 
14625, 0, -2, 
14643, 0, -2, 
14662, 0, -2, 
14681, 0, -2, 
14700, 0, -2, 
14718, 0, -2, 
14737, 0, -2, 
14756, 0, -2, 
14775, 0, -2, 
14793, 0, -2, 
14812, 0, -2, 
14831, 0, -2, 
14850, 0, -2, 
14868, 0, -2, 
14887, 0, -2, 
14906, 0, -2, 
14925, 0, -2, 
14943, 0, -2, 
14962, 0, -2, 
14981, 0, -2, 
15000, 0, -2, 
15019, 0, -2, 
15037, 0, -2, 
15056, 0, -2, 
15075, 0, -2, 
15093, 0, -2, 
15112, 0, -2, 
15131, 0, -2, 
15150, 0, -2, 
15168, 0, -2, 
15187, 0, -2, 
15206, 0, -2, 
15225, 0, -2, 
15243, 0, -2, 
15262, 0, -2, 
15281, 0, -2, 
15300, 0, -2, 
15318, 0, -2, 
15337, 0, -2, 
15356, 0, -2, 
15375, 0, -2, 
15393, 0, -2, 
15412, 0, -2, 
15431, 0, -2, 
15450, 0, -2, 
15468, 0, -2, 
15487, 0, -2, 
15506, 0, -2, 
15525, 0, -2, 
15543, 0, -2, 
15562, 0, -2, 
15581, 0, -2, 
15600, 0, -2, 
15618, 0, -2, 
15637, 0, -2, 
15656, 0, -2, 
15675, 0, -2, 
15694, 0, -2, 
15712, 0, -2, 
15731, 0, -2, 
15750, 0, -2, 
15768, 0, -2, 
15787, 0, -2, 
15806, 0, -2, 
15825, 0, -2, 
15843, 0, -2, 
15862, 0, -2, 
15881, 0, -2, 
15900, 0, -2, 
15918, 0, -2, 
15937, 0, -2, 
15956, 0, -2, 
15975, 0, -2, 
15993, 0, -2, 
16012, 0, -2, 
16031, 0, -2, 
16050, 0, -2, 
16068, 0, -2, 
16087, 0, -2, 
16106, 0, -2, 
16125, 0, -2, 
16143, 0, -2, 
16162, 0, -2, 
16181, 0, -2, 
16200, 0, -2, 
16218, 0, -2, 
16237, 0, -2, 
16256, 0, -2, 
16275, 0, -2, 
16293, 0, -2, 
16313, 0, -2, 
16332, 0, -2, 
16350, 0, -2, 
16368, 0, -2, 
16387, 0, -2, 
16406, 0, -2, 
16425, 0, -2, 
16444, 0, -2, 
16462, 0, -2, 
16481, 0, -2, 
16500, 0, -2, 
16518, 0, -2, 
16537, 0, -2, 
16556, 0, -2, 
16575, 0, -2, 
16593, 0, -2, 
16612, 0, -2, 
16631, 0, -2, 
16650, 0, -2, 
16668, 0, -2, 
16687, 0, -2, 
16706, 0, -2, 
16725, 0, -2, 
16743, 0, -2, 
16762, 0, -2, 
16781, 0, -2, 
16799, 0, -2, 
16818, 0, -2, 
16837, 0, -2, 
16856, 0, -2, 
16875, 0, -2, 
16897, 0, -2, 
16912, 0, -2, 
16931, 0, -2, 
16950, 0, -2, 
16968, 0, -2, 
16987, 0, -2, 
